Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","193.836508","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","137.982699","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","191.728228","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","135.24812","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","192.372756","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","136.093399","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","195.07029","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","138.40259","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","200.195289","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","137.953667","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","198.914039","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","138.60535","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","29","Burundi","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","192.347634","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","110.028475","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","109.756811","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","108.462423","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","109.642474","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","107.028342","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","109.032598","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","107.195501","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","108.346485","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","107.133914","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","108.611261","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","108.268864","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","109.039645","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","108.893526","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","109.472829","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","109.826124","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","110.930256","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","110.28362","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","110.392749","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","109.4654","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","109.168292","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","108.858339","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","109.097977","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","109.483","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","35","Cabo Verde","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","109.598361","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","110.4978292772","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","136.05883","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","110.7149819907","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","136.12507","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","110.695240835","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","136.05883","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","112.1297648215","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","136.919961","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","113.3866184061","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","135.992589","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","113.8209238332","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","136.257552","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","115","Cambodia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","114.9790716389","","Official data","base year is rescaled to 2010"
